Código;Matrícula;Fecha Matriculación;Marca;Modelo;Tipo;Variante;Clasificación medioambiental;Combustible;Cilindrada;Potencia;Número de Plazas;Fecha inicio de prestación del servicio de taxi;Eurotaxi;Régimen Especial;Fecha extracción dato
1717096;5090LDP;30/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/10/2023;NO;NO;;;18/06/2024
1569349;6507LBC;13/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;25/09/2019;NO;No;;;18/06/2024
1567012;3272KZS;23/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/08/2019;NO;No;;;18/06/2024
1566773;3788KZS;23/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1570235;1155LBK;26/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/10/2019;NO;No;;;18/06/2024
1559600;7627KXV;10/06/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/06/2019;NO;No;;;18/06/2024
1578299;6287LDH;19/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/12/2019;NO;No;;;18/06/2024
1578648;7735LDG;18/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/12/2019;NO;No;;;18/06/2024
1573240;3816LCD;30/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/11/2019;NO;No;;;18/06/2024
1569035;9498LBC;13/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/09/2019;NO;No;;;18/06/2024
1568130;1250KZZ;04/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/09/2019;NO;No;;;18/06/2024
1576130;1892LCW;28/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/12/2019;NO;No;;;18/06/2024
1579652;9481LDS;07/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/01/2020;NO;No;;;18/06/2024
1555834;8709KWK;24/04/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/04/2019;NO;No;;;18/06/2024
1610134;1540LKH;07/10/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/10/2020;NO;No;;;18/06/2024
1566480;4331KZR;21/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1562832;5966KYS;08/07/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/07/2019;NO;No;;;18/06/2024
1580596;7065LDV;13/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/01/2020;NO;No;;;18/06/2024
1599646;1637LFT;25/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/03/2020;NO;No;;;18/06/2024
1614605;3164LMB;30/12/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;15/03/2021;NO;No;;;18/06/2024
1599648;4014LFS;24/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/02/2020;NO;No;;;18/06/2024
1565537;3733KZL;05/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/08/2019;NO;No;;;18/06/2024
1576396;1975LCY;29/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/12/2019;NO;No;;;18/06/2024
1635946;2739LNS;14/04/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/04/2021;NO;No;;;18/06/2024
1563886;2216KYS;05/07/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/07/2019;NO;No;;;18/06/2024
1578185;6246LDC;12/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/12/2019;NO;No;;;18/06/2024
1572502;9849LBX;22/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/10/2019;NO;No;;;18/06/2024
1581271;9503LDG;18/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/01/2020;NO;No;;;18/06/2024
1557954;0245KXC;20/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/05/2019;NO;No;;;18/06/2024
1610099;2070LKH;07/10/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/10/2020;NO;No;;;18/06/2024
1568802;4137KZZ;05/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/09/2019;NO;No;;;18/06/2024
1570701;0912LBM;30/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/10/2019;NO;No;;;18/06/2024
1560346;2068KXZ;17/06/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/06/2019;NO;No;;;18/06/2024
1562675;0717KYS;05/07/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/07/2019;NO;No;;;18/06/2024
1576710;6804LCZ;04/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/12/2019;NO;No;;;18/06/2024
1582388;9797LFH;04/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/02/2020;NO;No;;;18/06/2024
1568799;0972LBD;16/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;18/09/2019;NO;No;;;18/06/2024
1636967;5197LNZ;28/04/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/05/2021;NO;No;;;18/06/2024
1605909;0324LHV;22/07/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/07/2020;NO;No;;;18/06/2024
1570816;2296LBR;04/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/10/2019;NO;No;;;18/06/2024
1567644;0902KZY;30/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;06/09/2019;NO;No;;;18/06/2024
1566165;5122KZN;12/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1635312;3000LNK;29/03/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/04/2021;NO;No;;;18/06/2024
1568550;1424LBB;09/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/09/2019;NO;No;;;18/06/2024
1606618;8355LHT;22/07/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/08/2020;NO;No;;;18/06/2024
1566778;9724KZP;19/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1579425;8181LDM;27/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/01/2020;NO;No;;;18/06/2024
1578235;8391LDB;10/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/12/2019;NO;No;;;18/06/2024
1568315;2297KZZ;04/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/09/2019;NO;No;;;18/06/2024
1558324;0034KXH;27/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/06/2019;NO;No;;;18/06/2024
1566666;3428KZP;14/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1574918;9187LCK;13/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/11/2019;NO;No;;;18/06/2024
1572679;0164LBX;18/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/10/2019;NO;No;;;18/06/2024
1641914;8363LRW;16/07/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/07/2021;NO;NO;;;18/06/2024
1565414;0290KZL;02/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/08/2019;NO;No;;;18/06/2024
1577520;6526LDF;17/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/12/2019;NO;No;;;18/06/2024
1570454;2048LBM;30/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/10/2019;NO;No;;;18/06/2024
1598782;6758LFL;12/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/02/2020;NO;No;;;18/06/2024
1639445;0159LPX;01/06/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/06/2021;NO;No;;;18/06/2024
1573555;7760LBZ;25/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/11/2019;NO;No;;;18/06/2024
1572677;6241LBV;16/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/10/2019;NO;No;;;18/06/2024
1578449;9915LDH;26/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/01/2020;NO;No;;;18/06/2024
1574920;7123LCL;14/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/11/2019;NO;No;;;18/06/2024
1573819;7632LCH;06/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/11/2019;NO;No;;;18/06/2024
1599944;9984LFS;25/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/03/2020;NO;No;;;18/06/2024
1576675;1304LCZ;03/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/12/2019;NO;No;;;18/06/2024
1556437;0553KWV;03/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;08/05/2019;NO;No;;;18/06/2024
1603593;5537LGY;29/06/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/07/2020;NO;No;;;18/06/2024
1573608;6719LCG;31/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;08/11/2019;NO;No;;;18/06/2024
1557739;4097KXC;21/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/05/2019;NO;No;;;18/06/2024
1614098;8826LLR;18/12/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/12/2020;NO;No;;;18/06/2024
1581691;1989LDY;21/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/02/2020;NO;No;;;18/06/2024
1633397;1116LMY;02/03/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/03/2021;NO;No;;;18/06/2024
1569834;0260LBJ;25/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/10/2019;NO;No;;;18/06/2024
1558018;8916KXG;27/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/05/2019;NO;No;;;18/06/2024
1557734;1239KXC;20/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/05/2019;NO;No;;;18/06/2024
1557249;1130KWY;13/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;17/05/2019;NO;No;;;18/06/2024
1567675;9937KZS;26/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;06/09/2019;NO;No;;;18/06/2024
1574922;7145LCL;14/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/11/2019;NO;No;;;18/06/2024
1598786;7851LFN;18/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/02/2020;NO;No;;;18/06/2024
1566754;6258KZS;27/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;28/08/2019;NO;No;;;18/06/2024
1567018;7968KZT;27/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/09/2019;NO;No;;;18/06/2024
1599372;1669LFR;20/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/03/2020;NO;No;;;18/06/2024
1601506;3185LGG;19/03/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;17/07/2020;NO;No;;;18/06/2024
1569188;9791LBC;13/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/09/2019;NO;No;;;18/06/2024
1582757;0758LFL;11/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/02/2020;NO;No;;;18/06/2024
1561271;5439KYF;24/06/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/07/2019;NO;No;;;18/06/2024
1578915;8995LDK;23/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/01/2020;NO;No;;;18/06/2024
1580598;3465LDX;17/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/01/2020;NO;No;;;18/06/2024
1582396;7155LFH;04/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/02/2020;NO;No;;;18/06/2024
1577855;2719LDD;13/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/12/2019;NO;No;;;18/06/2024
1565193;9354KZH;31/07/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/08/2019;NO;No;;;18/06/2024
1582391;5124LFH;03/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/02/2020;NO;No;;;18/06/2024
1565925;1655KZL;05/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;16/08/2019;NO;No;;;18/06/2024
1580923;1128LDY;20/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/01/2020;NO;No;;;18/06/2024
1602497;6968LGV;16/06/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/06/2020;NO;No;;;18/06/2024
1563189;4467KYT;10/07/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/07/2019;NO;No;;;18/06/2024
1569629;3516LBF;18/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/09/2019;NO;No;;;18/06/2024
1633780;5929LMZ;09/03/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;12/03/2021;NO;No;;;18/06/2024
1607753;8279LJJ;18/08/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/08/2020;NO;No;;;18/06/2024
1581809;7387LFG;31/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/02/2020;NO;No;;;18/06/2024
1700591;9388LPW;01/06/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/03/2023;NO;NO;;;18/06/2024
1573037;7520LCD;30/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/11/2019;NO;No;;;18/06/2024
1634594;0673LNJ;25/03/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/04/2021;NO;No;;;18/06/2024
1634415;2697LNG;23/03/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/03/2021;NO;No;;;18/06/2024
1575916;9261LCT;27/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/12/2019;NO;No;;;18/06/2024
1579090;0721LDN;27/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/01/2020;NO;No;;;18/06/2024
1614688;2664LMD;07/01/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;22/01/2021;NO;No;;;18/06/2024
1557712;0756KXB;16/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/05/2019;NO;No;;;18/06/2024
1572505;9585LBX;22/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/10/2019;NO;No;;;18/06/2024
1566441;1104KZR;20/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/08/2019;NO;No;;;18/06/2024
1614394;9151LLT;22/12/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;04/01/2021;NO;No;;;18/06/2024
1572759;8218LCB;28/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/10/2019;NO;No;;;18/06/2024
1636755;3706LPB;29/04/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;05/05/2021;NO;No;;;18/06/2024
1570705;9165LBN;02/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/10/2019;NO;No;;;18/06/2024
1573727;6678LCG;31/10/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/11/2019;NO;No;;;18/06/2024
1600949;0312LGF;12/03/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;15/06/2020;NO;No;;;18/06/2024
1566462;9707KZP;19/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;23/08/2019;NO;No;;;18/06/2024
1565768;6348KZL;06/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;26/08/2019;NO;No;;;18/06/2024
1632975;2567LMT;23/02/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;01/03/2021;NO;No;;;18/06/2024
1573501;9669LCG;04/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;07/11/2019;NO;No;;;18/06/2024
1580926;1010LDY;20/01/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;24/01/2020;NO;No;;;18/06/2024
1639593;3959LPX;08/06/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;11/06/2021;NO;No;;;18/06/2024
1569674;3166LBH;24/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;27/09/2019;NO;No;;;18/06/2024
1558005;4888KXF;23/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;29/05/2019;NO;No;;;18/06/2024
1566916;0980KZT;26/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;02/09/2019;NO;No;;;18/06/2024
1569038;1244LBD;16/09/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/09/2019;NO;No;;;18/06/2024
1600924;7002LGD;12/03/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;15/06/2020;NO;No;;;18/06/2024
1582754;7572LFK;10/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/02/2020;NO;No;;;18/06/2024
1600414;5562LFS;24/02/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;09/03/2020;NO;No;;;18/06/2024
1566110;3135KZM;08/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;21/08/2019;NO;No;;;18/06/2024
1566451;1214KZR;20/08/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;30/08/2019;NO;No;;;18/06/2024
1577852;2178LDF;16/12/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;20/12/2019;NO;No;;;18/06/2024
1559034;6107KXT;06/06/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;17/06/2019;NO;No;;;18/06/2024
1616050;5471LML;01/02/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/02/2021;NO;No;;;18/06/2024
1616765;4052LMP;15/02/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;19/02/2021;NO;No;;;18/06/2024
1578922;7583LCT;27/11/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;10/01/2020;NO;No;;;18/06/2024
1607208;1595LJH;11/08/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;14/08/2020;NO;No;;;18/06/2024
1604763;1265LHJ;06/07/2020;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;13/07/2020;NO;No;;;18/06/2024
1615686;4264LMH;25/01/2021;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;03/02/2021;NO;No;;;18/06/2024
1558231;4664KXH;27/05/2019;TOYOTA;PRIUS PLUS;XW3(a);ZVW40(?);ECO;HEV: Vehículo híbrido gasolina;1798;73;5;31/05/2019;NO;No;;;18/06/2024
